y,probs,preds
0.0,0.5075529,1.0
1.0,0.8227074,1.0
1.0,0.8172332,1.0
0.0,0.10300387,0.0
0.0,0.41600972,0.0
1.0,0.6852395,1.0
0.0,0.15356256,0.0
0.0,0.2460409,0.0
0.0,0.4260895,0.0
1.0,0.8979986,1.0
0.0,0.39732394,0.0
1.0,0.11175627,0.0
0.0,0.31745526,0.0
1.0,0.90813094,1.0
0.0,0.32627517,0.0
0.0,0.1366912,0.0
1.0,0.76784486,1.0
0.0,0.2198037,0.0
0.0,0.16050377,0.0
0.0,0.6532004,1.0
0.0,0.42549568,0.0
1.0,0.3844546,0.0
1.0,0.9899081,1.0
1.0,0.6274007,1.0
0.0,0.33949175,0.0
1.0,0.964995,1.0
1.0,0.910812,1.0
0.0,0.058901757,0.0
0.0,0.40183643,0.0
1.0,0.4660814,0.0
1.0,0.8034596,1.0
0.0,0.21429476,0.0
1.0,0.8297448,1.0
1.0,0.9768535,1.0
0.0,0.43894354,0.0
0.0,0.20127994,0.0
0.0,0.54005253,1.0
1.0,0.62576306,1.0
1.0,0.7415469,1.0
0.0,0.13664123,0.0
1.0,0.96456814,1.0
1.0,0.8412524,1.0
1.0,0.90465784,1.0
1.0,0.74612224,1.0
0.0,0.029193208,0.0
0.0,0.1287489,0.0
1.0,0.6911123,1.0
0.0,0.025731381,0.0
1.0,0.9644375,1.0
0.0,0.15917869,0.0
0.0,0.17271689,0.0
0.0,0.03236125,0.0
0.0,0.84316796,1.0
1.0,0.673056,1.0
0.0,0.1693827,0.0
0.0,0.16396263,0.0
1.0,0.9645422,1.0
0.0,0.2912916,0.0
1.0,0.95806724,1.0
1.0,0.9825638,1.0
0.0,0.032044493,0.0
0.0,0.27130207,0.0
1.0,0.2171391,0.0
0.0,0.34670833,0.0
1.0,0.8028413,1.0
1.0,0.21844706,0.0
1.0,0.8555533,1.0
1.0,0.9521796,1.0
1.0,0.12420622,0.0
0.0,0.09998047,0.0
1.0,0.9494036,1.0
0.0,0.010926319,0.0
0.0,0.15066166,0.0
0.0,0.27120036,0.0
1.0,0.95115846,1.0
1.0,0.9285019,1.0
1.0,0.9515198,1.0
