Molecule ChEMBL ID,Smiles,Standard Type,MIC,Units
CHEMBL500633,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OC(COC(=O)CCCCCCC)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,MIC,128.0,ug.mL-1
CHEMBL233394,CCCCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCC,MIC,64.0,ug.mL-1
CHEMBL449903,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C/C/C=C/C/C=C/CC,MIC,128.0,ug.mL-1
CHEMBL507552,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C/CCCCCCCC,MIC,128.0,ug.mL-1
CHEMBL2235900,N#Cc1ccc(Nc2nc(Oc3ncnc4ccccc34)nc(N3CCCCC3)n2)cc1C(F)(F)F,MIC,6.25,ug.mL-1
CHEMBL1572080,O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCN(C(=S)Nc2ccc(Cl)cc2)CC1,MIC,64.0,ug.mL-1
CHEMBL1565266,CCN=C(S)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,MIC,64.0,ug.mL-1
CHEMBL5437323,O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)NC1CCN(C(=S)NC2CCCC2)CC1,MIC,64.0,ug.mL-1
CHEMBL1795928,CC(=O)NC(c1ccccc1)c1c(O)ccc2oc3ccccc3c12,MIC,6.25,ug.mL-1
CHEMBL3741749,O=[N+]([O-])c1cc(C(F)(F)F)cc2nc(CN3CCOCC3)sc12,MIC,32.0,ug.mL-1
CHEMBL3739940,COCc1nc2cc(C(F)(F)F)cc([N+](=O)[O-])c2s1,MIC,32.0,ug.mL-1
CHEMBL376892,CC(C)=CCOc1ccc(C(=O)O)cc1,MIC,45.0,ug.mL-1
CHEMBL22533,COc1c2ccccc2nc2occc12,MIC,30.0,ug.mL-1
CHEMBL3740542,Cc1cc(OCc2cn(Cc3ccc(Cl)cc3)nn2)ccc1Cl,MIC,26.9,ug.mL-1
CHEMBL5433626,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Cl)c1,MIC,64.0,ug.mL-1
CHEMBL1082872,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2c1cccc(O)c1,MIC,64.0,ug.mL-1
CHEMBL3739943,COc1ccc(-c2nn(CC(=O)N3c4ccccc4Sc4ccc(Cl)cc43)c(=N)s2)cc1OC,MIC,50.0,ug.mL-1
CHEMBL579163,O=C1CC[C@H]2C[C@]34CN5CCCC/C=C\CC[C@](O)(C=C(c6nccc7c6[nH]c6c(O)cccc67)[C@@H]3CC5)[C@@H]4N2CC/C1=C/c1c(Cl)cccc1Cl,MIC,64.0,ug.mL-1
CHEMBL578532,COc1ccc2[nH]c3c(C4=C[C@@]5(O)CC/C=C\CCCCN6CC[C@@H]4[C@]4(C[C@@H]7/C=C\CCCCN7[C@H]45)C6)nccc3c2c1,MIC,64.0,ug.mL-1
CHEMBL592610,CCCn1c2ccccc2c2ccnc(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(C[C@@H]6/C=C\CCCCN6[C@H]34)C5)c21,MIC,37.0,ug.mL-1
CHEMBL5176207,COC(=O)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,MIC,0.1,ug.mL-1
CHEMBL5185220,COC(=O)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,MIC,0.24,ug.mL-1
CHEMBL5204940,COC(=O)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,MIC,0.22,ug.mL-1
CHEMBL5197259,Cc1ccnc(NC(=O)c2ccsc2NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)n1,MIC,0.24,ug.mL-1
CHEMBL5170623,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1ccc(S(=O)(=O)Nc2ccc(OC)cc2)cc1,MIC,3.64,ug.mL-1
CHEMBL567123,CCc1c(CN2CCSCC2)cc(-c2ccc(F)cc2)n1-c1ccccc1F,MIC,2.0,ug.mL-1
CHEMBL3735462,CC1=C(C(=O)Nc2ccc(Br)cn2)C(c2cn(-c3ccccc3)nc2-c2ccccc2)n2ncnc2N1,MIC,3.13,ug.mL-1
CHEMBL1077675,CC1CCC(CN2CCN([C@@H](Cc3ccccc3)CN3CCCC3CN3CCNC[C@@H]3Cc3ccccc3)C[C@@H]2Cc2ccccc2)CC1,MIC,6.25,ug.mL-1
CHEMBL1077678,NC[C@H](Cc1ccccc1)NC[C@@H]1CCCN1C[C@H](Cc1ccccc1)NC[C@H](Cc1ccccc1)NCCCC1CCCC1,MIC,6.25,ug.mL-1
CHEMBL1077689,CC(C)CCCN1C(=N)N([C@@H](Cc2ccccc2)CN2CCCC2CN2C(=N)NC[C@@H]2Cc2ccccc2)C[C@@H]1Cc1ccccc1,MIC,7.8,ug.mL-1
CHEMBL1077691,N=C1NC[C@H](Cc2ccccc2)N1CC1CCCN1C[C@H](Cc1ccccc1)N1C[C@H](Cc2ccccc2)N(CCCCC2CCCCC2)C1=N,MIC,3.9,ug.mL-1
CHEMBL273120,COc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1,MIC,2.5,ug.mL-1
CHEMBL571869,Oc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1,MIC,6.25,ug.mL-1
CHEMBL5274724,CCCCCCCCC(=O)N1CCC(C2c3ccccc3-c3ccccc32)C1=O,MIC,4.0,ug.mL-1
CHEMBL5268288,Clc1ccc(CN2CCC(C3c4ccccc4-c4ccccc43)C2)cc1,MIC,0.5,ug.mL-1
CHEMBL5196118,CC(=O)N1N=C(c2ccc3oc(-c4ccc(O)cc4)nc3c2)CC1c1cccs1,MIC,3.12,ug.mL-1
CHEMBL5283565,C[C@]1(Cn2cc(COc3ccc(C(F)(F)F)cc3)nn2)Cn2cc([N+](=O)[O-])nc2O1,MIC,2.0,ug.mL-1
CHEMBL5290670,C[C@]1(Cn2cc(COc3ccccn3)nn2)Cn2cc([N+](=O)[O-])nc2O1,MIC,2.0,ug.mL-1
CHEMBL5271117,C[C@]1(Cn2cc(-c3ccc(C(F)(F)F)cc3)nn2)Cn2cc([N+](=O)[O-])nc2O1,MIC,4.0,ug.mL-1
CHEMBL5270931,Cc1ccc(SCc2cn(C[C@@]3(C)Cn4cc([N+](=O)[O-])nc4O3)nn2)cc1,MIC,0.25,ug.mL-1
CHEMBL5269741,Cc1ccc(OCc2cn(C[C@@]3(C)Cn4cc([N+](=O)[O-])nc4O3)nn2)cc1,MIC,2.0,ug.mL-1
CHEMBL5283069,C[C@]1(Cn2cc(COc3ccc(OC(F)(F)F)cc3)nn2)Cn2cc([N+](=O)[O-])nc2O1,MIC,2.0,ug.mL-1
CHEMBL5280546,C[C@]1(Cn2cc(COc3ccccc3F)nn2)Cn2cc([N+](=O)[O-])nc2O1,MIC,1.0,ug.mL-1
CHEMBL4069559,COc1c(N2CCN(Cc3cn(CCC4C(=O)/C(=N\C(N)=O)c5cc(Cl)ccc54)nn3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,0.12,ug.mL-1
CHEMBL4093961,CCCc1cc2c(=O)n(CCCSc3nc(-c4cc(OC)c(OC)c(OC)c4)c(C#N)c(=O)[nH]3)cnc2s1,MIC,30.0,ug.mL-1
CHEMBL5285208,COc1ccc(Nc2nn3c(O)cc(C)nc3c2C(=O)Nc2ccc(C)cc2C)cc1,MIC,50.0,ug.mL-1
CHEMBL5289146,O=C(Cc1ccccc1Cl)NNC(=O)c1ccncc1,MIC,25.0,ug.mL-1
CHEMBL5277412,O=C(NNC(=O)C1CCNC(Br)C1)c1ccncc1,MIC,25.0,ug.mL-1
CHEMBL5277360,Nc1ccc(O)c(C(=O)NNC(=O)c2ccncc2)c1,MIC,50.0,ug.mL-1
CHEMBL1304363,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(Cl)s1,MIC,4.0,ug.mL-1
CHEMBL4638830,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(Sc3ccccc3)cc21,MIC,16.0,ug.mL-1
CHEMBL4634225,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccc(F)cc3F)cc21,MIC,8.0,ug.mL-1
CHEMBL5288946,Cc1ccc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)cc1,MIC,1.0,ug.mL-1
CHEMBL5265968,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccc(O)cc3)cc21,MIC,0.25,ug.mL-1
CHEMBL5265791,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(C#Cc3ccccc3)cc21,MIC,16.0,ug.mL-1
CHEMBL5291199,COc1ccc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)cn1,MIC,0.5,ug.mL-1
CHEMBL397836,Oc1ccc(-c2n[nH]c(=S)o2)cc1,MIC,8.0,ug.mL-1
CHEMBL5288980,CC(=O)N1N=C(c2ccc3oc(NC(=O)C(C)C)nc3c2)CC1c1cccs1,MIC,25.0,ug.mL-1
CHEMBL5274363,C=CCOC(=O)c1ccsc1NC(=O)[C@@H]1CCCN1,MIC,2.03,ug.mL-1
CHEMBL3637845,CCOC(=O)c1c(NC(=O)c2c(F)c(F)c(F)c(F)c2F)sc(C(N)=O)c1C,MIC,0.5,ug.mL-1
CHEMBL5266192,Nc1ccsc1-c1nnc(S)o1,MIC,21.3,ug.mL-1
CHEMBL5266769,Cc1nc(C)c(-c2nnc(S)o2)s1,MIC,1.3,ug.mL-1
CHEMBL5289076,Sc1nnc(-c2cc3ccccc3o2)o1,MIC,1.3,ug.mL-1
CHEMBL5288230,COC(=O)c1ccsc1NC(=O)[C@@H]1CCCN1,MIC,11.97,ug.mL-1
CHEMBL5274313,CCOC(=O)c1ccsc1NC(=O)[C@@H]1CCCN1,MIC,9.08,ug.mL-1
CHEMBL5282204,COc1cc(-c2nc3cc(C4=NN(C(C)=O)C(c5cccs5)C4)ccc3o2)cc(OC)c1OC,MIC,25.0,ug.mL-1
CHEMBL5281908,CC(=O)N1N=C(c2ccc3oc(C(=O)c4ccccc4)nc3c2)CC1c1cccs1,MIC,50.0,ug.mL-1
CHEMBL281003,ClCCNc1ccnc2cc(Cl)ccc12,MIC,12.5,ug.mL-1
CHEMBL471396,CNCCNc1ccnc2cc(Cl)ccc12,MIC,100.0,ug.mL-1
CHEMBL5220145,CCCCCCCCCNC(=O)Cc1nnc2c3ccccc3cnn12,MIC,0.5,ug.mL-1
CHEMBL3885081,Clc1ccc(-c2nnc3sc(COc4ccc(Br)cc4)nn23)cc1,MIC,6.82,ug.mL-1
CHEMBL5267105,O=c1cc(Cn2cc(Cn3cnn(-c4ccccc4)c3=O)nn2)c2c(ccc3ccccc32)o1,MIC,1.6,ug.mL-1
CHEMBL5275769,COc1ccc(-n2ncn(Cc3cn(Cc4cc(=O)oc5ccc(Cl)cc45)nn3)c2=O)cc1,MIC,1.6,ug.mL-1
CHEMBL580216,N#Cc1ccc2c(c1)CC(Cn1cc(CCO)nn1)O2,MIC,12.5,ug.mL-1
CHEMBL6966,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,MIC,0.0156,ug.mL-1
CHEMBL560342,CCOC(=O)CC(C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OC)n1ccnc1,MIC,25.0,ug.mL-1
CHEMBL551823,CCCc1nccn1C(CC(=O)OCC)C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OC,MIC,25.0,ug.mL-1
CHEMBL565200,CCCc1nccn1C(CC(=O)OCC)C1O[C@H]2OC(C)(C)O[C@H]2[C@@H]1OCc1ccccc1,MIC,50.0,ug.mL-1
CHEMBL552779,CCCCNC(=O)Cn1ccnc1,MIC,12.5,ug.mL-1
CHEMBL551631,c1cn(CCCn2ccnc2)cn1,MIC,12.5,ug.mL-1
CHEMBL116222,O=C(OCc1ccccc1)c1cnccn1,MIC,1.0,ug.mL-1
CHEMBL1093558,C/C(=N\NC(=S)NN1CCN(c2ccccc2Cl)CC1)c1ccc(Br)cc1,MIC,3.12,ug.mL-1
CHEMBL1092069,COc1ccc(NC(=S)N/N=C(\C)c2ccc(Br)cc2)cc1,MIC,0.8,ug.mL-1
CHEMBL1092282,COc1ccc(NNC(=S)N/N=C(\C)c2ccc(Br)cc2)cc1,MIC,1.56,ug.mL-1
CHEMBL1091283,C/C(=N\NC(=S)NNC(=O)c1cccnc1)c1ccc(Br)cc1,MIC,6.25,ug.mL-1
CHEMBL3758962,CCCSc1nnc(COc2ccccc2C2=NOC(c3ccc(Cl)cc3Cl)C2)n1NC(=O)CCl,MIC,0.1,ug.mL-1
CHEMBL3759847,CCCSc1nnc(COc2ccccc2C2=NOC(c3ccc(Cl)cc3Cl)C2)n1NC(=O)c1ccccc1,MIC,0.1,ug.mL-1
CHEMBL1911466,COc1ccc2[nH]cc(/C=N/NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)c2c1,MIC,6.25,ug.mL-1
CHEMBL3246140,Nc1nc(N)c2cc([S+]([O-])c3ccccc3-c3ccccc3)ccc2n1,MIC,25.0,ug.mL-1
CHEMBL1873240,Nc1nc(N)c2cc(S(=O)(=O)c3cccc(C(F)(F)F)c3)ccc2n1,MIC,25.0,ug.mL-1
CHEMBL3246151,COc1cccc(S(=O)(=O)c2ccc3nc(N)nc(N)c3c2)c1,MIC,25.0,ug.mL-1
CHEMBL3246153,Nc1nc(N)c2c(Cl)c(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,MIC,25.0,ug.mL-1
CHEMBL517164,CCCC[C@H](C(=O)NO)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,MIC,4.5,ug.mL-1
CHEMBL1629838,COc1cc(COc2ccc(C(O)C3CC3)cc2)ccc1OCCN1CCCCC1,MIC,6.25,ug.mL-1
CHEMBL1629836,COc1cc(COc2ccc(C(=O)C3CC3)cc2)ccc1OCCN(C(C)C)C(C)C,MIC,12.5,ug.mL-1
CHEMBL1325662,Cc1ccc(C)n1NC(=O)c1ccccc1,MIC,4.0,ug.mL-1
CHEMBL1629824,OC(c1ccc(OCc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)cc1)C1CC1,MIC,1.56,ug.mL-1
CHEMBL1629821,OC(c1ccc(OCc2ccc(Br)cc2)cc1)C1CC1,MIC,6.25,ug.mL-1
CHEMBL1629818,OC(c1ccc(OCc2ccc(Oc3cccnc3)cc2)cc1)C1CC1,MIC,3.12,ug.mL-1
CHEMBL1629812,O=C(c1ccc(OCc2cccc(Br)c2)cc1)C1CC1,MIC,12.5,ug.mL-1
CHEMBL4091482,COc1cc(C2SCC(=O)N2NC(=O)c2ccccc2)ccc1O,MIC,0.31,ug.mL-1
CHEMBL4077322,O=C(N/N=C1\C(=O)N(Cc2ccccc2)c2ccccc21)c1ccncc1,MIC,2.7,ug.mL-1
CHEMBL3747010,COc1ccc(-c2cc(-c3ccc(-n4cccc4)cc3)on2)cc1OC,MIC,12.5,ug.mL-1
CHEMBL3747685,CC(=O)N1N=C(c2ccc(-n3cccc3)cc2)CC1c1ccc(C)cc1,MIC,6.25,ug.mL-1
CHEMBL3747616,O=C(/C=C/c1ccc(F)cc1)c1ccc(-n2cccc2)cc1,MIC,12.5,ug.mL-1
CHEMBL3746488,Clc1ccc(-c2cc(-c3ccc(-n4cccc4)cc3)on2)c(Cl)c1,MIC,50.0,ug.mL-1
CHEMBL3745827,Clc1cccc(Cl)c1-c1cc(-c2ccc(-n3cccc3)cc2)on1,MIC,100.0,ug.mL-1
CHEMBL3745802,Cc1ccc(C)n1-c1ccccc1NC(=S)Nc1ccc(C(F)(F)F)cc1,MIC,0.8,ug.mL-1
CHEMBL2147093,O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)cc3)C2)o1,MIC,6.0,ug.mL-1
CHEMBL2147094,O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)c(F)c3)C2)o1,MIC,50.0,ug.mL-1
CHEMBL3765779,O=C1CSc2ccccc2N1Cc1cn(Cc2ccccc2Cl)nn1,MIC,30.0,ug.mL-1
CHEMBL1632046,N#Cc1c(N)sc2c1CCCCC2,MIC,500.0,ug.mL-1
CHEMBL1632448,CCCC1CCc2c(sc(N)c2C#N)C1,MIC,50.0,ug.mL-1
CHEMBL1632447,CCC1CCc2c(sc(N)c2C#N)C1,MIC,50.0,ug.mL-1
CHEMBL2151067,Oc1ccccc1-c1nnc(-c2cc(Br)c(Br)[nH]2)o1,MIC,36.5,ug.mL-1
CHEMBL1630925,O=C1Nc2ccc(Cl)cc2[C@]12N1CSC[C@H]1[C@H](c1ccc(Br)cc1)[C@]21Cc2ccccc2C1=O,MIC,11.3,ug.mL-1
CHEMBL4104701,CCc1nn2ccc(Cl)cc2c1C(=O)NC/C=C(\C)CCC=C(C)C,MIC,0.3,ug.mL-1
CHEMBL4077151,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)c3cnccn3)c(OC)c2)ccc1O,MIC,50.0,ug.mL-1
CHEMBL4075542,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(C)=O)c(OC)c2)ccc1O,MIC,50.0,ug.mL-1
CHEMBL4061515,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)c3ccc(Br)cc3)c(OC)c2)ccc1O,MIC,50.0,ug.mL-1
CHEMBL4092362,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)c3ccccn3)c(OC)c2)ccc1O,MIC,25.0,ug.mL-1
CHEMBL4094470,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN(C)C)c(OC)c2)ccc1O,MIC,50.0,ug.mL-1
CHEMBL5315124,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O,MIC,6.25,ug.mL-1
CHEMBL430464,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(O)c(OC)c2)ccc1O,MIC,50.0,ug.mL-1
CHEMBL4102993,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OC(=O)c3cnccn3)c(OC)c2)ccc1OC(=O)c1cnccn1,MIC,50.0,ug.mL-1
CHEMBL4075891,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(OCCN3CCCC3)c(OC)c2)ccc1OCCN1CCCC1,MIC,12.5,ug.mL-1
CHEMBL3753552,CCOC(=O)c1[nH]c2ccccc2c1/C=N\NC(=O)c1ccncc1,MIC,0.15,ug.mL-1
CHEMBL3752801,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1CNNC(=O)c1ccncc1,MIC,0.2,ug.mL-1
CHEMBL3753168,NNC(=O)c1ccc[n+]([O-])c1,MIC,10.0,ug.mL-1
CHEMBL3742358,O=[N+]([O-])c1cccc(OCc2cn(Cc3ccc(Br)cc3)nn2)c1,MIC,100.0,ug.mL-1
CHEMBL3740142,Clc1ccc(Cn2cc(COc3ccc(Cl)cc3)nn2)cc1,MIC,8.2,ug.mL-1
CHEMBL3739804,Cc1cc(OCc2cn(Cc3cccc([N+](=O)[O-])c3)nn2)ccc1Cl,MIC,30.0,ug.mL-1
CHEMBL3742242,Clc1cc(Cl)c(OCc2cn(Cc3ccc(Br)cc3)nn2)c(Cl)c1,MIC,27.8,ug.mL-1
CHEMBL3297782,COc1cccc(C2=CC(c3cc4cc(Cl)ccc4nc3Cl)NC(SCCC#N)=N2)c1,MIC,12.5,ug.mL-1
CHEMBL3297783,COc1ccc(C2=CC(c3cc4cc(Cl)ccc4nc3Cl)NC(SCCC#N)=N2)cc1,MIC,0.2,ug.mL-1
CHEMBL1096668,Cc1ccc2c(n1)C(=O)C(Cl)=C(Cl)C2=O,MIC,6.3,ug.mL-1
CHEMBL1098813,CS(=O)(=O)C1=C(N)C(=O)c2cccnc2C1=O,MIC,25.0,ug.mL-1
CHEMBL1096117,CC(C)c1csc(-c2nnc(S)n2/N=C/c2ccc[nH]2)n1,MIC,31.25,ug.mL-1
CHEMBL1096449,CC(C)c1csc(-c2nnc(S)n2/N=C/c2ccccc2O)n1,MIC,62.5,ug.mL-1
CHEMBL3781246,O=C(/C=C\c1cccc(Cl)c1Cl)N1N=C(c2ccncc2)OC1c1c[nH]c2ccccc12,MIC,30.0,ug.mL-1
CHEMBL3781798,O=C(/C=C\c1cccc(F)c1)N1N=C(c2ccncc2)OC1c1c[nH]c2ccccc12,MIC,30.0,ug.mL-1
CHEMBL3781110,Cc1ccc(/C=C\C(=O)N2N=C(c3ccncc3)OC2c2c[nH]c3ccccc23)cc1,MIC,30.0,ug.mL-1
CHEMBL245251,COc1ccc(C(c2ccc(OCCN3CCCCC3)cc2)c2cc3ccccc3c3ccccc23)cc1,MIC,6.25,ug.mL-1
CHEMBL593774,C/C(=C\C=O)CCCC(C)CCCC(C)CCCC(C)C,MIC,50.0,ug.mL-1
CHEMBL3358749,COc1ccc2c(c1)C(C1C(=O)N(C)C(=O)N(C)C1=O)C1=C(CC(C)(C)CC1=O)O2,MIC,100.0,ug.mL-1
CHEMBL3358747,CN1C(=O)C(C2C3=C(CC(C)(C)CC3=O)Oc3ccc(Cl)cc32)C(=O)N(C)C1=O,MIC,100.0,ug.mL-1
CHEMBL3358740,CC1(C)CC(=O)C2=C(C1)Oc1ccc(Br)cc1C2n1nnc2ccccc21,MIC,100.0,ug.mL-1
CHEMBL3358736,COc1ccc2c(c1)C(c1c[nH]c3ccccc13)C1=C(CCCC1=O)O2,MIC,100.0,ug.mL-1
CHEMBL3358731,O=C1CCCC2=C1C(c1c[nH]c3ccccc13)c1ccccc1O2,MIC,100.0,ug.mL-1
CHEMBL3358725,COc1ccc2c(c1)OC1=C(C(=O)CC(C)(C)C1)C2c1c[nH]c2ccccc12,MIC,100.0,ug.mL-1
CHEMBL2035563,COC(=O)[C@]1(Cc2ccc3c(c2)C[C@H](O)C(C)(C)O3)OC(=O)C(O)=C1c1ccc(O)cc1,MIC,100.0,ug.mL-1
CHEMBL3358715,CC1=CC2=C(Cc3c(O)cc(C)oc3=O)C(=O)[C@](C)(O)[C@@H](O)C2=CO1,MIC,100.0,ug.mL-1
CHEMBL1075971,COC(=O)[C@@]12Oc3ccc(-c4ccc5c(c4O)C(O)C4=C(O)C[C@H](C)[C@@H](O)[C@]4(C(=O)OC)O5)c(O)c3C(=O)C1=C(O)C[C@H](C)[C@H]2O,MIC,100.0,ug.mL-1
CHEMBL3358705,C/C=C(\C)c1c(Cl)c(OC)c(C)c(O)c1Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)OC,MIC,100.0,ug.mL-1
CHEMBL239243,NCCS(=O)(=O)O,MIC,100.0,ug.mL-1
CHEMBL3358761,CN1Cc2c(cn3c2ccc2ccccc23)-c2ccccc21,MIC,1.5,ug.mL-1
CHEMBL3358784,Brc1cnc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,MIC,25.0,ug.mL-1
CHEMBL3358782,Cc1cc2nc(-c3cc(-c4ccccc4)ccn3)[nH]c2cc1C,MIC,25.0,ug.mL-1
CHEMBL3358778,Cc1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,MIC,3.1,ug.mL-1
CHEMBL3358777,c1ccc(-c2ccnc(-c3nc4ccccc4[nH]3)c2)cc1,MIC,12.5,ug.mL-1
CHEMBL3358775,CS(=O)(=O)n1c(CCCc2ccccc2)nc2cc(F)ccc21,MIC,50.0,ug.mL-1
CHEMBL3358771,Cc1ccc2[nH]c(CCCc3ccccc3)nc2c1,MIC,25.0,ug.mL-1
CHEMBL3358766,Cc1cc2nc(CCC3CCCCC3)[nH]c2cc1C,MIC,0.75,ug.mL-1
CHEMBL3358768,Fc1ccc2[nH]c(CCCC3CCCCC3)nc2c1,MIC,6.2,ug.mL-1
CHEMBL3358781,Brc1ccc2[nH]c(-c3cc(-c4ccccc4)ccn3)nc2c1,MIC,6.5,ug.mL-1
CHEMBL243209,Nn1c(S)nnc1Cc1csc(NC(=O)CCl)n1,MIC,6.25,ug.mL-1
CHEMBL388027,O=C(O)CCNc1nc(Cc2nnc(SCC(=O)N/N=C\c3ccccc3)n2NC(=O)c2ccccc2)cs1,MIC,6.25,ug.mL-1
CHEMBL243458,O=C(CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccccc1)N/N=C/c1ccccc1,MIC,6.25,ug.mL-1
CHEMBL243438,O=C(CCl)NNC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccccc1,MIC,6.25,ug.mL-1
CHEMBL390029,O=C(O)CCNc1nc(Cc2nnc(SCC(=O)NNC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1,MIC,6.25,ug.mL-1
CHEMBL395553,CC(=O)Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(C)=O)n4)n3NC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1,MIC,6.25,ug.mL-1
CHEMBL242782,O=C(CCl)Nc1nc(Cc2nnc(S)n2NC(=O)c2ccccc2)cs1,MIC,6.25,ug.mL-1
CHEMBL390918,CC(=O)Nc1nc(Cc2nnc(S)n2N)cs1,MIC,6.25,ug.mL-1
CHEMBL3739479,Cc1c(C(F)(F)F)cc2nc(C(=O)N3CCCCC3)sc2c1[N+](=O)[O-],MIC,0.25,ug.mL-1
CHEMBL524343,O=C1c2cccc3cccc(c23)[C@]12N1CCC[C@H]1[C@H](c1ccccc1)[C@]21CCC/C(=C\c2ccccc2)C1=O,MIC,12.5,ug.mL-1
CHEMBL444977,O=C1c2cccc3cccc(c23)[C@]12N1CCC[C@H]1[C@H](c1ccc(Cl)cc1)[C@]21CCC/C(=C\c2ccc(Cl)cc2)C1=O,MIC,1.78,ug.mL-1
CHEMBL447504,Cc1ccc(/C=C2\CCC[C@@]3(C2=O)[C@@H](c2ccc(C)cc2)[C@@H]2CCCN2[C@@]32C(=O)c3cccc4cccc2c34)cc1,MIC,6.25,ug.mL-1
CHEMBL34588,COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,MIC,0.008,ug.mL-1
CHEMBL1713,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,MIC,6.0,ug.mL-1
CHEMBL234220,CN(CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21)Cc1ccccc1,MIC,20.0,ug.mL-1
CHEMBL3741893,N=c1sc(-c2ccc(Cl)cc2)nn1CC(=O)N1c2ccccc2Sc2ccccc21,MIC,50.0,ug.mL-1
CHEMBL5188992,O=c1nc(NCc2cn(-c3ccc(Cl)cc3)nn2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,MIC,0.06,ug.mL-1
CHEMBL4465405,COc1ccc(-c2cn3cc(C4=CCN(C(=O)c5cccs5)CC4)ccc3n2)cc1OC,MIC,25.0,ug.mL-1
CHEMBL81288,CSCC(=O)c1cnccn1,MIC,105.0,ug.mL-1
