compound_id,smiles,all_preds,all_probs
31608.mol236137,O=C(O)[C@@H]1Cc2ccc(O)c3c2C(=Cc2ccc(O)c(O)c2O3)C1=O,0,0.2507637
34795.mol2Cheliensisine,NC(=O)N[C@H]1CCCOc2cc3c(c(O)c21)C(=O)C[C@@H](c1ccccc1)O3,0,0.250749
27478.mol230021,C=C1C(=O)O[C@@H]2C[C@](C)(O)C(=O)C[C@H]12,0,0.25073057
43828.mol2Paeonilactone_B,C=C1C(=O)O[C@@H]2C[C@](C)(O)C(=O)C[C@H]12,0,0.25073057
31804.mol236415,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(C)C[C@H](OC(C)=O)[C@@H]12,0,0.25061724
658.mol2  685,C[C@@H]1[NH2+][C@H](C[C@@H](CC=O)CCCCCCC[C@](O)(CNC2(C)CCNCC2)CC(=O)[O-])CC[C@H]1O,0,0.25057074
"32487.mol2ent-11  -Acetoxy-7  ,14  -dihydroxykaur-16-en-15-one",C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2[C@@H](OC(C)=O)C[C@@H]1[C@H]3O,0,0.25055948
37932.mol2Galiridoside,C[C@]12O[C@H]1C[C@]1(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]21,0,0.25051606
38764.mol2Helibisabonol_B,Cc1cc(O)c([C@H](C)/C=C/[C@@H](O)C(C)(C)O)cc1O,0,0.25049615
28569.mol231632,O=C(CCc1ccccc1)CC(=O)CCc1ccccc1,0,0.25043023
4324.mol2 4666,C[C@H](C=O)CC[C@H](O)CC[C@H](CCCC/C=C/C(=O)[O-])Cc1ccc(O)cc1,0,0.2504097
25741.mol227766,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3C[C@@H](O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,0,0.25035578
"32563.mol22-Acetoxy-5-methoxy-6-methyl-3-tridecyl-1,4-benzoquinone",CCCCCCCCCCCCCC1=C(OC(C)=O)C(=O)C(C)=C(OC)C1=O,0,0.25035495
"42056.mol22-Methoxy-5-acetoxy-6-methyl-3-tridecyl-1,4-benzoquinone",CCCCCCCCCCCCCC1=C(OC)C(=O)C(C)=C(OC(C)=O)C1=O,0,0.25035125
46506.mol2Stigmasta-5-en-3  -ol-7-one,CC[C@@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,0,0.25028068
12601.mol213895,Oc1ccc(/C=C/c2cc(O)c(O)c3c(O)cccc23)cc1O,0,0.25027108
"36681.mol2(E)-4-(3,4-Dimethoxyphenyl)-but-3-en-1-ol_acetate",COc1ccc(/C=C\CCOC(C)=O)cc1OC,0,0.25020748
38763.mol2Helibisabonol_A,Cc1cc(O)c([C@H](C)CC[C@H](O)C(C)(C)O)cc1O,0,0.25015044
16108.mol217768,CC#Cc1ccc(-c2ccc(C(=O)[C@@H]3CC[C@@H](CNCc4ccccc4)[C@@H]4C=c5ccccc5=C[C@H]43)s2)s1,0,0.25012738
"46749.mol2araxaster-20-en-3  ,16  -diol-3-acetate",CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@H](C)C(C)=CC[C@]4(C)[C@H](O)C[C@]23C)C1(C)C,0,0.25010172
42292.mol2N-Methylatalaphylline,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)c(=O)c1cccc(O)c1n2C,0,0.25009644
32756.mol29-O-Acetylsalograviolide_A,C=C1C(=O)O[C@H]2[C@H]1[C@@H](O)[C@H](OC(C)=O)C(=C)[C@@H]1C[C@H](OC(C)=O)C(=C)[C@H]21,0,0.25006267
37159.mol23-Epineoruscogenin,C=C1CC[C@@]2(OC1)O[C@H]1C[C@@H]3[C@@H]4CC=C5C[C@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0,0.2500341
39102.mol21  -Hydroxyarbusculin_A,C=C1C(=O)O[C@@H]2[C@@H]3[C@@](C)(CC[C@@H]12)[C@H](O)CC[C@@]3(C)O,0,0.24998182
14225.mol215536,CC(C)[C@@H](C)[C@@H]1O[C@H]1[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4[C@H]5CCC[C@@]4(C[C@H](O)[C@@H]5O)[C@H]3CC[C@]12C,0,0.24998021
29792.mol233414,C=C1CC[C@@]23CC[C@]4(C)[C@](OC2=O)([C@H]2O[C@H]2[C@@H]2[C@@]5(C)CC[C@H](O)[C@@]6(COC(C)(C)O6)[C@H]5CC[C@]24C)[C@H]3C1,0,0.24996272
26601.mol228842,C/C1=C/C/C=C(C)/C=C\[C@@H](C(C)C)CC/C(C)=C\CC1,0,0.24985732
31481.mol235970,CC(=O)O[C@H]1/C=C(/C)Cc2occ(C)c2C/C=C(\C)C1,0,0.24974146
29288.mol232592,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,0,0.24969918
"32535.mol22-Acetoxy-3-hydroxy-labda-8(17),12(E),14-triene",C=C/C(C)=C/C[C@H]1C(=C)CC[C@@H]2C(C)(C)[C@@H](O)[C@H](OC(C)=O)C[C@@]21C,0,0.249632
9315.mol2 10437,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C)C[C@H]13)[C@]2(C)C1CCCCC1,0,0.24954194
"37269.mol25  H-2  ,4  -Epoxy-3  -hydroxy-guaia-1(10),11(13)-dien-6  ,12-olide",C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1[C@@H]3O[C@@](C)([C@@H]3O)[C@@H]12,0,0.2494981
21025.mol222811,CCCCc1oc(CCc2ccc(O)c(OCCC3=C[C@@H]([C@H](C)C4CCCC4)C=[NH+]3)c2)cc1CO,0,0.2494815
40495.mol2Isolinderalacton,C=C[C@@]1(C)Cc2occ(C)c2[C@@H]2OC(=O)C(=C)[C@@H]21,0,0.24947634
30703.mol234673,C=C[C@@]1(C)Cc2occ(C)c2[C@@H]2OC(=O)C(=C)[C@@H]21,0,0.24947634
38652.mol2Guibourtinidol-(4  _6)-catechin,Oc1ccc([C@H]2Oc3cc(O)ccc3[C@@H](c3c(O)cc4c(c3O)C[C@H](O)[C@@H](c3ccc(O)c(O)c3)O4)[C@@H]2O)cc1,0,0.24943566
27376.mol229847,CC1=C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C(O)=C1,0,0.24942851
33915.mol2Benzoylheteratisine,CCN1C[C@]2(C)CC[C@@H](OC)[C@@]34[C@@H]5C[C@@H]6CC[C@](O)([C@@H]([C@@H](OC(=O)c7ccccc7)[C@H]23)[C@@H]14)[C@H]5C(=O)O6,0,0.24941659
10710.mol211948,C=C(C)[C@@H]1CC[C@]2(C)C(=C(C)C=C[C@@]23CC[C@@H]([C@]2(O)[C@@]4(CCCC4)CC[C@]24CCCC4)C3)C1,0,0.24938278
34610.mol2  -Carotene,CC1=CCCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C\C=C\C=C(C)/C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C,0,0.24938236
"37241.mol224,25-Epoxy-3  ,23-dihydroxy-7-tirucallene",C[C@@H](C[C@@H](O)[C@H]1OC1(C)C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,0,0.24935478
36161.mol2Dihydroniloticin,C[C@@H](C[C@@H](O)[C@@H]1OC1(C)C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,0,0.2493472
32854.mol2Adiantuoleanone,CC1(C)C(=O)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@H]5C[C@@](C)(O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.24930261
33695.mol2Asperilin,C=C1C(=O)O[C@@H]2C[C@@]3(C)[C@H](O)CCC(=C)[C@H]3C[C@H]12,0,0.2492955
"40348.mol23-Isobutyl-4-[4-(3-methyl-2-butenyloxy)phenyl]furan-2,5-dione",CC(C)=CCOc1ccc(C2=C(CC(C)C)C(=O)OC2=O)cc1,0,0.24925464
2982.mol2 3061,CCCCCC/C=C\CCCC[C@H](CC[NH3+])CCC(=O)[O-],0,0.2492419
30328.mol234126,CC1=CC(=O)CC(C)(C)[C@]1(O)/C=C/C(C)=C/C(=O)O,0,0.24923888
"39954.mol216-Hydroxy-2,6,10,14-tetramethyl-6,10,14-hexadecatrien-4-one",C/C(=C/CO)CC/C=C(\C)CC/C=C(\C)CC(=O)CC(C)C,0,0.24920169
33758.mol2Atranone_E,C/C1=C\[C@@H]2/C(=C(/C)CC[C@@]3(C)C(=O)C=C(C(C)C)[C@H]3CC1)OC(=O)[C@H]2[C@H](C)O,0,0.24920082
35618.mol29(11)-Dehydrohecogenin,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)C4=CC(=O)[C@]3(C)[C@H]1[C@@H]2C,0,0.24916713
20169.mol221951,CCCCC[C@H](CCC)C[C@H](C[C@@H](OC(C)=O)C1(Cc2ccc(O)c(OC)c2)CCNCC1)OC(C)=O,0,0.2491517
"39204.mol22  -Hydroxy-3,13-clerodadien-15-oic_acid_methyl_ester",COC(=O)/C=C(\C)CC[C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=C[C@@H](O)C[C@H]12,0,0.24908923
34935.mol2  -Citraurin,CC1=C[C@@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C\C=C\C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C=O,0,0.24896435
9573.mol2 10705,C[C@]12CCC#C[C@H](O)[C@]3(CC1)[C@H](C2)C1=CC(=O)[C@@H]2[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@H]4CC[C@@]2(C)[C@]1(C)C[C@@H]3O,0,0.24893276
41874.mol2Mansonone_F,CC1=COC2=C(C)C(=O)C(=O)c3c(C)ccc1c32,0,0.24884988
32673.mol26-Acetyl_gingerol,CCCCC[C@@H](CC(=O)CCc1ccc(O)c(OC)c1)OC(C)=O,0,0.24868165
8885.mol2 10007,CC(C)CCCCCCCc1ccccc1Cc1cc(O)cc(C[C@@H]2CCC[C@H]([C@@]3(C)C=CC[C@H](C)C3)C2)c1,0,0.248646
"32504.mol23  -Acetoxy-11  ,12  -epoxy-14-taraxerene",CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@]3(C)C4=CC[C@@]5(C)CCC(C)(C)C[C@@H]5[C@]4(C)[C@@H]4O[C@H]4[C@H]23)C1(C)C,0,0.2486295
21044.mol222830,CCCCc1ccc(CCc2ccc(O)c(OCCC3=C[C@@H]([C@H](C)C4CCCC4)C=[NH+]3)c2)o1,0,0.2484205
16792.mol218452,CCCC[C@H](CNC)COC(=O)[C@]12O[C@@]1(C/C=C(\C)CCc1cc[nH+]c(N)c1)C(=O)c1ccccc1C2=O,0,0.24841115
18492.mol220250,CCOC(=O)C1=C/C(=C/Cn2ccnc2)c2c(cc3c(c2OC2CCCCC2)C[C@@H](C(C)(C)O)O3)O1,0,0.24840479
41360.mol2Leucamenin_E,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)[C@@H](OC(C)=O)CC[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.24837379
"44352.mol2Phytene-1,2-diol",C=C(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H](O)CO,0,0.24835446
41092.mol2Kuwanol_C,CC(C)=CCC[C@@]1(C)C=Cc2c(cc3c(c2O)C(=O)C[C@@H](c2ccc(O)cc2O)O3)O1,0,0.24824548
28019.mol230765,CC(C)=CCC[C@@]1(C)C=Cc2c(cc3c(c2O)C(=O)C[C@@H](c2ccc(O)cc2O)O3)O1,0,0.24824548
40242.mol2Inuviscolide,C=C1C(=O)O[C@H]2CC(=C)[C@H]3CC[C@@](C)(O)[C@@H]3C[C@H]12,0,0.24819818
9332.mol2 10454,C=C1C=C2[C@@]3(CC[C@@H](C[C@H](CO)Cc4cc[nH+][cH-]4)C3)CC3(CCCC3)[C@@H]3CC=C[C@@]4([C@@H]1C4(C)C)[C@@]23C,0,0.24818079
20150.mol221932,COCCCC(=O)O[C@H](C[C@@H](CCC[C@H](C)O)OC(C)=O)C1(Cc2ccc(O)c(OC)c2)CCNCC1,0,0.24803233
47338.mol2Trichurusin_I,CC(/C=C/C(=O)O[C@@H]1C=CC(=O)O[C@@H]1[C@@H](C)C[C@@H](C)C[C@@]1(C)O[C@H]1C)=C\[C@@H](CO)CCO,0,0.24800308
43869.mol2Panasinsanol_B,CC1(C)C[C@]23[C@H]1CC[C@@]2(C)CCC[C@]3(C)O,0,0.24797069
46275.mol2  1-Sitosterol,C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0,0.24793954
43970.mol2Patulone,CC(C)=CCC1(CC=C(C)C)C(=O)C(O)=Cc2oc3cc(O)cc(O)c3c(=O)c21,0,0.2479383
"46414.mol2Spirost-25(27)-ene-1,2,3,4,5,6,7-heptol",C=C1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4[C@@H](O)[C@@H](O)[C@]5(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0,0.2478957
9935.mol2 11067,C[C@]12C[C@@H]3C=C[C@@H]1C[C@@H]1[C@@H](CC14CCCC4)[C@@](O)(C3)C2,0,0.24782346
7052.mol2 7739,CC[C@H](O)[C@@H]1[C@H]2CC[C@H]3CC=C4O/C(=C5\OC(=O)C(CO)=C5OC)[C@@H](C)[C@@H]4[C@H](CC2)[N@H+]31,0,0.24781965
33595.mol2(-)-Aristol-1(10)-en-12-ol,C[C@H]1CCC=C2CC[C@H]3[C@H]([C@]3(C)CO)[C@@]21C,0,0.24781798
"41126.mol2Labda-7,12(E),14-triene-17-oic_acid",C=C/C(C)=C/C[C@H]1C(C(=O)O)=CC[C@@H]2C(C)(C)CCC[C@@]21C,0,0.24780108
"38091.mol2(+)-Germacrone_4,5-epoxide",CC(C)=C1C[C@@H]2O[C@@]2(C)CC/C=C(\C)CC1=O,0,0.24774653
18772.mol220530,C/C=C(\C)C(=O)O[C@@H]1Cc2c(c(CCCO)c3oc(CO)cc(=O)c3c2O)O[C@@]1(C)CCc1ccc(N)[nH+]c1,0,0.24773698
11683.mol212925,COc1cc([C@H]2Oc3cc(OC(CO)CO)c4c(c3C[C@H]2O)CCc2cc(O)ccc2-4)ccc1O,0,0.24771322
"36264.mol2(4S,8S)-8,9-Dihydroxy-8,9-dihydrocarvone",CC1=CC[C@H]([C@](C)(O)CO)CC1=O,0,0.24770041
26911.mol229233,O=C(/C=C/c1ccc(O)cc1)c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2OC[C@@](O)(CO)[C@@H]2O)cc1O,0,0.24767984
"40351.mol2(3Z,5Z)-N-Isobutyl-8-(3',4'-methylenedioxy-phenyl)-hepta-dienamid",CC(C)CNC(=O)/C=C\C=C/CCc1ccc2c(c1)OCO2,0,0.24763854
"32485.mol2ent-1  -Acetoxy-7  ,14  -dihydroxy-kaur-16-en-15-one",C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)CC[C@@H](OC(C)=O)[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.2475455
43695.mol21-Oxo-7  -hydroxysitosterol,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC(=O)[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,0,0.24733132
34109.mol2Blepharolide_B,C[C@@H]1C2=C(CC[C@@]34COC(=O)[C@@H]3C=CC[C@@H]14)C(=O)O[C@H]2c1ccoc1,0,0.24727347
"43439.mol2Olean-12-ene-3  ,16  -diol",CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0,0.24724285
29761.mol233350,CC1(C)CC[C@]2(C(=O)O)CC=C3[C@]4(C[C@H]4C[C@@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]34C)[C@@H]2C1,0,0.24713692
34609.mol2Carlinoxide,C(#C[C@H]1CCCO1)Cc1ccccc1,0,0.24706873
5477.mol2 5883,CCC[C@@H]1[C@]23CC[C@H]4[C@@]5(CC=C[C@@H](C[C@]1(O)OC2)[C@H]35)CC[C@@]1(C)[C@@H]2C[C@](C)(C(=O)[O-])CC[C@]2(C)CC[C@]41C,0,0.24700218
35728.mol2Demethylracemosol,Cc1c(O)cc2c3c1OC(C)(C)C[C@H]3c1ccc(O)c(O)c1CC2,0,0.24683473
30906.mol235011,C=C1CC[C@H]2C[C@H]2[C@H]2[C@H]1CC[C@]2(C)O,0,0.24683432
10700.mol211938,C=C(C)[C@@H]1CC[C@]2(C)C(=C(C)C=C[C@@]23CC[C@@]2(CC[C@@H]4CCC[C@@]45CCC[C@]25O)C3)C1,0,0.24683423
5485.mol2 5891,C[C@@H]1[C@@]23CC[C@H]4[C@@](C)(CC[C@@]5(C)[C@@H]6C[C@](C)(C(=O)[O-])CC[C@]6(C)CC[C@]45C)[C@]2(CO)CC[C@]1(O)OC3,0,0.2468139
29655.mol233227,CC(=O)OCC1=C(C)CCCC1(C)C,0,0.24669959
22722.mol224664,CCC[C@H](CO)C[C@H](O)C[C@@H](CCc1cc(CN2CCCC2=O)c(O)c(OC)c1)OC(C)=O,0,0.24669851
22423.mol224365,CCCCCC(=O)[C@@H](CCO)C(=O)CCc1ccc(O)c(OC)c1,0,0.24664202
27383.mol229860,CC/C(C)=C1\OC(=O)c2ccccc21,0,0.24662778
"47209.mol2(24Z)-7,24-Tirucalladien-3  ,26-diol",C/C(=C\CC[C@@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C)CO,0,0.24657269
32811.mol2Acronyculatin_D,C=C(C)[C@@H](O)Cc1c(O)cc(O)c(C(C)=O)c1OC,0,0.24650592
"32536.mol23-Acetoxy-2-hydroxy-labda-8(17),12(E),14-triene",C=C/C(C)=C/C[C@H]1C(=C)CC[C@@H]2C(C)(C)[C@@H](OC(C)=O)[C@H](O)C[C@@]21C,0,0.24644086
43003.mol2Neo-  -carotene_B,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=C\C=C(C)/C=C/C=C(C)/C=C\[C@@H]2[C@H](C)CC=CC2(C)C)C(C)(C)CCC1,0,0.2464106
46563.mol2Subelliptenone_B,C=CC(C)(C)c1cc(O)c(O)c2c(=O)c3cc(/C=C\C(C)C)cc(O)c3oc12,0,0.24640405
"36431.mol214,18-Dihydroxy-13-methoxy-8,11,13-podocarpatriene",COc1ccc2c(c1O)CC[C@H]1[C@](C)(CO)CCC[C@]21C,0,0.24639001
18248.mol219998,C/C=C(/C)C(=O)OC(C)(C)[C@@H]1Cc2cc3cc(CCCO)c(=O)oc3cc2O1,0,0.24638508
32019.mol236716,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)C(=O)C[C@H]1[C@@H]3CC[C@H]([C@H](C)[C@H]4CC[C@H](C)CN4C)[C@H]3CC[C@@H]12,0,0.24638486
"39351.mol23  -Hydroxy-11  ,12  -epoxy-oleanane-28,13  -olide",CC1(C)CC[C@@]23CC[C@]4(C)[C@@](CC2=O)([C@@H]3C1)[C@H]1O[C@H]1[C@@H]1[C@@]2(C)CC[C@@H](O)C(C)(C)[C@@H]2CC[C@]14C,0,0.24629657
29577.mol233087,CC1=C2[C@@H](CC1)[C@H](C)CC[C@H]1[C@@H]2C1(C)C,0,0.24628861
30511.mol234382,CC1=C2[C@@H](CC1)[C@H](C)CC[C@@H]1[C@H]2C1(C)C,0,0.24627152
31293.mol235630,CCCCC/C=C/C(=O)CCc1ccc(OC)c(OC)c1,0,0.24622472
29987.mol233673,CC1=C[C@@H]2C(=O)c3cc(O)cc(O)c3C(=O)[C@@H]2C(O)=C1,0,0.24621719
34595.mol22-(4-Carboxy-3-methoxystyryl)-2-methoxysuccinic_acid,COc1cc(/C=C/[C@](CC(=O)O)(OC)C(=O)O)ccc1C(=O)O,0,0.24615443
32954.mol2Ajuforrestine_B,CC1=C(C)C2=CC(=O)c3c(O)c4c(c(O)c3[C@@]2(C)CC1)OC[C@H]4C,0,0.24612236
25742.mol227767,CCCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1,0,0.24609056
22393.mol224335,CCC[C@@H]1C2C=C[NH+]=C2C=C(CNc2c[cH-]c[nH+]2)[C@@H]1C(=O)CC(=O)CCc1ccc(O)c(OC)c1,0,0.24602742
"42224.mol25-Methoxy-3-(2-phenyl-E-ethenyl)-2,4-bis(4-hydroxybenzyl)_phenol",COc1cc(O)c(Cc2ccc(O)cc2)c(/C=C/c2ccccc2)c1Cc1ccc(O)cc1,0,0.24602339
45684.mol2Saikolignanoside_D,COc1cc([C@H]2Oc3c(OC)cc(/C=C/CO)cc3[C@@H]2CO)ccc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,0,0.24602108
27960.mol230684,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@H]5C[C@@]6(C)C[C@H](CC6=O)[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0.24594417
28550.mol231611,COC[C@@H](C/C=C/c1ccc(O)cc1)[C@@H](OC)c1ccc(O)cc1,0,0.24593689
29035.mol232273,COc1cc(O)c(-c2c(O)cc(OC)c3c2ccc2cc(O)ccc23)c2ccc3cc(O)ccc3c12,0,0.24592228
34116.mol2Blestriarene_C,COc1cc(O)c(-c2c(O)cc(OC)c3c2ccc2cc(O)ccc23)c2ccc3cc(O)ccc3c12,0,0.24592228
46848.mol2Tecleanatalensine_B,COc1cc2nc3occc3c(OC)c2cc1OCC=C(C)C,0,0.24588089
"35961.mol2(E)-10,15-Dibromo-9-hydroxy-chamigra-1,3(15),7(14)-triene",C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@@]12C=C/C(=C\Br)CC2,0,0.24585356
32593.mol27  -Acetoxytrachyloban-18-oic_acid,CC(=O)O[C@H]1C[C@@H]2[C@@](C)(CO)CCC[C@@]2(C)[C@@]2(O)C[C@@H]3[C@@H]4C[C@]12C[C@]34C,0,0.24569762
43965.mol2Patriscabratine,CC(=O)N[C@H](COC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1,0,0.24564806
32306.mol237085,CCCC/C=C\CCCCCCCCCC1=CC(=O)C=C(OC)C1=O,0,0.24563672
32255.mol237012,CC[C@H]1[C@@H]2c3c[cH-]c(C(=O)C[C@H](C)C(=O)O)[n+]3CCC[C@H]2O[C@]12C=C(C)C(=O)O2,0,0.24556677
"46499.mol2Stigmasta-4,25-dien-3  ,6  -diol",C=C(C)[C@@H](CC)CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3C[C@@H](O)C4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0.24552825
48260.mol2Zascanol_epoxide,COc1c(C[C@@H]2O[C@]2(C)CO)c(=O)n(C)c2c(OC)cccc12,0,0.24552146
2981.mol2 3060,CCCCCC/C=C\CCCC[C@@H](CC[NH3+])C1(CC(=O)[O-])CCCC1,0,0.24545652
31270.mol235602,COc1cc(CC[C@@H](O)CC=O)ccc1O,0,0.24544795
9269.mol2 10391,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C)C[C@H]13)[C@@]2([C@H]1CCC[C@H]([C@@H]2C[C@H](O)C=CO2)C1)[C@H](N)C=O,0,0.24542277
31553.mol236067,Cc1cccc2c3c(ccc12)C(=O)C(=O)C1=C3OC[C@H]1C,0,0.245373
26635.mol228884,Oc1ccc(CCCC[C@H](O)CCc2ccc(O)c(O)c2)cc1,0,0.2453397
2977.mol2 3056,CCCCCC/C=C\CCCCC[C@H](CC(=O)[O-])C[C@@]1(c2ccccc2)CCC2(CCCC2)C1,0,0.24524255
"37325.mol2ent-15,16-Epoxy-3  -myristoyloxy-kauran-2-one",CCCCCCCCCCCCCC(=O)O[C@@H]1C(=O)C[C@]2(C)[C@H](CC[C@]34C[C@H](CC[C@@H]23)[C@]2(C)O[C@H]42)C1(C)C,0,0.24513735
31598.mol236127,O=C(/C=C/c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,0,0.24512549
46396.mol2Spiramine_N6,C[C@@H]1C(=O)[C@]23CC[C@H]1C[C@@H]2[C@]12CCC[C@]4(C)[C@H]1C[C@H]3O[C@H]2N1CCO[C@@H]14,0,0.24512164
"47662.mol27-Trinoreudesm-4(15),8-dien-1  -ol-7-one",C=C1CC[C@@H](O)[C@]2(C)C=CC(=O)C[C@@H]12,0,0.24507813
42182.mol28-Methoxy-9-(2-methylbutyryloxy)thymol,CC[C@@H](C)C(=O)OC[C@@](C)(OC)c1ccc(C)cc1O,0,0.24504116
28128.mol230897,C=C(C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2/C=C(\CO)CC/C=C(/C=O)[C@@H]1OC,0,0.24502876
40152.mol2Imperanene,COc1cc(/C=C/[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,0,0.24500939
46129.mol2Septuplinolide,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@@](C)(O)[C@@H]3C[C@H]12,0,0.24497035
34248.mol2Bruguierol_A,C[C@]12CC[C@H](Cc3cc(O)ccc31)O2,0,0.2449513
7077.mol2 7764,CC[C@H](O)[C@@H]1[C@@H]2CC[C@H]3CC=C4O/C(=C5\OC(=O)C(C)=C5OC)[C@@H](C)[C@@H]4[C@H](CC2)[N@@H+]31,0,0.2448518
"42342.mol224-Methylcholesta-5,24(28)-diene-3  ,7  ,19-triol",C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C=C4C[C@@H](O)CC[C@]4(CO)[C@H]3CC[C@]12C)C(C)C,0,0.2448047
34249.mol2Bruguierol_B,C[C@]12CC[C@H](Cc3cc(O)c(O)cc31)O2,0,0.24478576
39334.mol29-Hydroxy-9-epi-10-epi-ryanodine,CC(C)[C@@]1(O)[C@@H](OC(=O)c2ccc[nH]2)[C@@]2(O)[C@@]3(C)C[C@]4(O)O[C@@]5([C@@H](O)[C@@](C)(O)CC[C@]35O)[C@@]2(O)[C@]14C,0,0.24474281
28209.mol230981,C=CCc1ccc(OC(C)=O)c(-c2cc(CC=C)ccc2OC(C)=O)c1,0,0.2446773
9989.mol2 11121,CCNC[C@H]1[C@H]2C=C[C@@H]3N([C@H]2[C@@H](c2ccc(C=O)cc2)C2CCCC2)[C@@]31O,0,0.24467069
41356.mol2Leucamenin_A,C=C1C(=O)[C@@]23[C@H](O)C[C@@H]4C(C)(C)[C@@H](OC(C)=O)[C@@H](O)C[C@@]4(C)[C@@H]2CC[C@@H]1[C@H]3O,0,0.24460429
