tcm_id,smiles
28353.mol231189,CCCCCCCCCc1[cH-]c(=O)c2ccccc2[n+]1C
2064.mol2 2121,CCCCCCCCCCCCCC[C@@H](CO)C(=O)[O-]
41817.mol2L-Malic_acid_2-O-gallate,O=C(O)C[C@@H](OC(=O)c1cc(O)c(O)c(O)c1)C(=O)O
29990.mol233677,O=C(O)C1=C[C@@H]2C(=O)c3cccc(O)c3C(=O)[C@@H]2C(O)=C1
26426.mol228608,O=c1cc(Oc2ccc(O)cc2)oc2cc(O)cc(O)c12
34685.mol2Catenarin,Cc1cc(O)c2c(c1O)C(=O)c1cc(O)cc(O)c1C2=O
27160.mol229559,COc1c(O)cc2c(c1O)C(=O)c1c(O)cccc1C2=O
26501.mol228704,O=C1c2cc(O)cc(O)c2C(=O)c2c(O)cc(CO)cc21
"39660.mol26-Hydroxy-1-methoxy-2,3-methylenedioxyxanthone",COc1c2c(cc3oc4cc(O)ccc4c(=O)c13)OCO2
28919.mol232123,O=c1cc(-c2c(O)cccc2O)oc2cc(O)cc(O)c12
28862.mol232032,O=c1cc(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
43568.mol2Orobol,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12
26087.mol228214,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
39755.mol23-Hydroxymorindone,Cc1c(O)cc2c(c1O)C(=O)c1ccc(O)c(O)c1C2=O
25810.mol227844,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
31699.mol236265,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12
42226.mol22-Methoxyphenyl_  -D-glucopyranoside,COc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
27144.mol229540,Cc1cc(O)cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
31031.mol235289,Cc1cc(O)cc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
39136.mol23-Hydroxybenzyl-1-O-  -D-glucopyranoside,OC[C@H]1O[C@@H](OCc2cccc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
39137.mol24-Hydroxybenzyl-O-  -D-glucopyranoside,OC[C@H]1O[C@@H](OCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
26782.mol229042,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
28730.mol231869,COc1cc(O)c2c(c1)C(=O)[C@H]1C=C(C)C=C(O)[C@H]1C2=O
25799.mol227831,C=C(C)[C@@H](O)COc1c2ccoc2cc2oc(=O)ccc12
31197.mol235479,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)cc1O
38765.mol2Helichrysetin,COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1
43784.mol2(+)-Oxypeucedanin,CC1(C)O[C@H]1COc1c2ccoc2cc2oc(=O)ccc12
25796.mol227828,CC1(C)O[C@@H]1COc1c2ccoc2cc2oc(=O)ccc12
25797.mol227829,CC1(C)O[C@H]1COc1c2ccoc2cc2oc(=O)ccc12
43783.mol2(S)-(-)-Oxypeucedanin,CC1(C)O[C@@H]1COc1c2ccoc2cc2oc(=O)ccc12
25783.mol227813,CC1(C)O[C@@H]1COc1c2occc2cc2ccc(=O)oc12
43777.mol2Oxyimperatorin,CC1(C)O[C@@H]1COc1c2occc2cc2ccc(=O)oc12
26914.mol229236,COc1c(/C=C\C(=O)c2ccc(O)cc2)ccc(O)c1O
30184.mol233916,COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1O
31853.mol236485,COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)c(O)c1
38956.mol2Homobutein,COc1cc(/C=C/C(=O)c2ccc(O)cc2O)ccc1O
45171.mol2Quinquangulin,COc1cc2cc3oc(C)cc(=O)c3c(O)c2c(O)c1C
"33931.mol27-Benzoyloxy-6-oxo-2,4E-heptadiene-1,4-olide",O=C(/C=C1/C=CC(=O)O1)CCCOC(=O)c1ccccc1
26898.mol229219,COc1ccc(/C=C\C(=O)c2ccc(O)c(O)c2O)cc1
31217.mol235505,COc1ccc([C@H]2COc3cc(O)ccc3C2=O)c(O)c1
31861.mol236494,O=C1c2c(O)cc(O)cc2OC[C@@H]1Cc1ccc(O)cc1
34997.mol2Coeloginanthrin,COc1c(O)cc2c(ccc3cc(O)cc(O)c32)c1OC
27640.mol230228,COc1cc2cc(O)c(O)c(OC)c2c2c(O)cccc12
35810.mol23-Deoxysappanone_B,O=C1c2ccc(O)cc2OC[C@H]1Cc1ccc(O)c(O)c1
31820.mol236448,O=C1c2ccc(O)cc2OC[C@@H]1Cc1ccc(O)c(O)c1
"47635.mol21,2,8-Trimethoxyxanthone",COc1ccc2oc3cccc(OC)c3c(=O)c2c1OC
41341.mol2Lespedezol_D1,COc1cc2c(cc1O)O[C@H]1c3ccc(O)cc3OC[C@@H]21
36103.mol2Dihydroechioidinin,COc1cc(O)c2c(c1)O[C@@H](c1ccccc1O)CC2=O
31199.mol235482,COc1cc2c(cc1O)C(=O)C[C@@H](c1ccc(O)cc1)O2
42575.mol25-O-Methylnaringenin,COc1cc(O)cc2c1C(=O)C[C@H](c1ccc(O)cc1)O2
28267.mol231066,COc1cc(O)cc2c1C(=O)C[C@H](c1ccc(O)cc1)O2
42576.mol26-C-Methylnaringenin,Cc1c(O)cc2c(c1O)C(=O)C[C@H](c1ccc(O)cc1)O2
45706.mol2(R)-Sakuranetin,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O
45707.mol2(S)-Sakuranetin,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O
28867.mol232040,COc1cc(O)c2c(c1)O[C@@H](c1ccc(O)cc1)CC2=O
40622.mol2Isosakuranetin,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1
31828.mol236458,Oc1ccc2c(c1)OC[C@]1(O)Cc3cc(O)c(O)cc3[C@H]21
35979.mol2Dichotomine_C,COC(=O)c1cc2c([nH]c3ccccc32)c([C@H](O)CO)n1
34310.mol2Bursephenylpropane,COc1cc(CCCO)cc(OC)c1OC(CO)CO
"36369.mol22,5-Dihydroxy-3-isoprenyl-6-(3-methylbut-3-en-1-ynyl)benza-ldehyde",C=C(C)C#Cc1c(O)cc(CC=C(C)C)c(O)c1C(=O)O
29782.mol233377,CC(C)=CC[C@H](C)C1=CC(=O)c2c(O)ccc(O)c2C1=O
44311.mol2Phoyunbene_D,COc1cc(O)cc(/C=C\c2cccc(OC)c2OC)c1
42903.mol2Myrigalone_H,COc1cc(O)c(C)c(O)c1C(=O)CCc1ccccc1
"40467.mol2Isohemigossylic_acid_lactone-2,_7-dimethyl_ether",COc1cc(C(C)C)c2cc(C)c(OC)c3c2c1C(=O)O3
31864.mol236498,COc1c(O)ccc2c1OC[C@H](Cc1ccc(O)cc1)C2
39648.mol26-Hydroxy-7-methoxy-3-(4'-hydroxybenzyl)_chroman,COc1cc2c(cc1O)C[C@H](Cc1ccc(O)cc1)CO2
45015.mol2Pygmaeoherin,Cc1c2c(cc3cc(C(C)C)c(=O)oc13)OC(=O)C2(C)C
27646.mol230234,COc1ccc2c(c1)CCc1cc(OC)c(O)c(OC)c1-2
42997.mol2Neoboutonin,COc1cc2c(c3cc(O)c(C)cc13)C(=O)[C@H](O)C2(C)C
46462.mol2Stemanthrene_D,COc1cc(O)c(C)c2c1-c1ccc(O)c(OC)c1CC2
32268.mol237031,COc1cc(O)c(C)c2c1-c1ccc(O)c(OC)c1CC2
32264.mol237027,COc1c(O)ccc2c1CCc1cc(O)c(C)c(OC)c1-2
32265.mol237028,COc1cc2c(c(O)c1C)-c1ccc(O)c(OC)c1CC2
"36441.mol22,3-Dihydroxy-4-methoxy-6,6,9-trimethyl-6H-dibenzo[b,d]pyran",COc1c(O)c(O)cc2c1OC(C)(C)c1ccc(C)cc1-2
40302.mol2Isoagatharesinol,OC[C@H](O)[C@H](/C=C\c1ccc(O)cc1)c1ccc(O)cc1
31856.mol236488,COc1ccc([C@H]2CCc3ccc(O)c(C)c3O2)cc1O
31859.mol236491,COc1cc([C@H]2CCc3ccc(O)c(C)c3O2)ccc1O
47730.mol2Tupichinol_A,COc1ccc2c(c1C)O[C@@H](c1ccc(O)cc1)[C@H](O)C2
27614.mol230199,COc1cc2c(c(O)c1C)CC[C@H](c1ccc(O)cc1)O2
31858.mol236490,COc1cc(O)c2c(c1C)O[C@@H](c1ccc(O)cc1)CC2
30679.mol234647,O=c1cc(CCc2ccccc2)oc2c1C[C@H](O)[C@H](O)C2
"36659.mol24,8-Dimethoxy-1-(2-methoxyethyl)-  -carboline",COCCc1ncc(OC)c2c1[nH]c1c(OC)cccc12
45709.mol2Salacin,CC(=O)CC[C@@H]1N(C=O)CC[C@@]12C(=O)Nc1ccccc12
42968.mol2Nauclefine,O=c1c2ccccc2cc2n1CCc1c-2[nH]c2ccccc12
40396.mol2Isocrotonoylpterosin_B,C/C=C\C(=O)OCCc1c(C)cc2c(c1C)C(=O)[C@H](C)C2
32292.mol237070,COc1ccc(CCc2cc(OC)c(C)c(OC)c2)cc1
25930.mol228023,CC(C)=CCC/C(C)=C\Cc1cc(O)cc2c1OC(=O)C2
32279.mol237047,COc1ccccc1CCc1cc(OC)c(C)c(OC)c1
"36472.mol23  ,12-Dihydroxy-13-methyl-5,8,11,13-podocarpatetraen-7-one",Cc1cc2c(cc1O)[C@@]1(C)CC[C@H](O)C(C)(C)C1=CC2=O
37707.mol2FB4,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)cc1
44490.mol2Piriferine,CC(C)C(=O)N[C@H]1CCCN1C(=O)/C=C/c1ccccc1
33331.mol2Anticancer_Amide_PMV70P691-053,CC(C)C(=O)N[C@@H]1CCCN1C(=O)/C=C\c1ccccc1
"47473.mol2(3S,5R,6R,7E,9R)-5,6,9-Trihydroxy-3-isopropyloxy-7-megastigmene",CC(C)O[C@H]1CC(C)(C)[C@](O)(/C=C/[C@@H](C)O)[C@](C)(O)C1
45329.mol2Retinol,CC1=C(/C=C\C(C)=C\C=C\C(C)=C/CO)C(C)(C)CCC1
31558.mol236076,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2
"32371.mol2(+)-8,11,13-Abietatrien-12-ol",CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@H]1CC2
"43707.mol23-Oxo-labda-8(17),13(16),14-triene",C=CC(=C)CC[C@H]1C(=C)CC[C@H]2C(C)(C)C(=O)CC[C@]12C
44504.mol2Pisiferin,CC(C)c1cc2c(cc1O)C[C@@H]1CCCC(C)(C)[C@@H]1CC2
40974.mol2ent-16-Kauren-15-one,C=C1C(=O)[C@]23CC[C@@H]4C(C)(C)CCC[C@]4(C)[C@H]2CC[C@H]1C3
34653.mol2Casearimene_B,C/C1=C\C[C@@]2(C)C(=O)C=C(C(C)C)[C@@H]2CC/C(C)=C/CC1
"41125.mol2Labda-7,12(E),14-triene-17-al",C=C/C(C)=C/C[C@H]1C(C=O)=CC[C@@H]2C(C)(C)CCC[C@@]21C
32369.mol2Abietatriene-3  -ol,CC(C)c1ccc2c(c1)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C
26246.mol228409,CC(C)c1ccc2c(c1)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C
9370.mol2 10492,C=C1C=C2[C@@H](CCO)C[C@@H]3CCC[C@]2([C@H]3C)[C@H]2[C@@H]1C2(C)C
"39024.mol25  -Hydro-8,11,13-abietatrien-6  -ol",CC(C)c1ccc2c(c1)C[C@H](O)[C@@H]1C(C)(C)CCC[C@]21C
"32370.mol2Abieta-8,11,13-trien-7  -ol",CC(C)c1ccc2c(c1)[C@@H](O)C[C@H]1C(C)(C)CCC[C@]21C
46677.mol2Tagalsin_E,C=C[C@@]1(C)CC[C@@]2(C)[C@@H](CC[C@]3(C)C(=C)C(=O)CC[C@H]23)C1
46466.mol2Stemod-12-en-2-one,CC1=CC[C@@]23C[C@@H]1C[C@@H]2CC[C@H]1C(C)(C)CC(=O)C[C@@]13C
10724.mol211962,C=C(C)[C@@H]1CC[C@]2(C)C(=C(C)C=C[C@@]23CC[C@@H](CO)C3)C1
10490.mol211726,CC1=C2C[C@H]3CC[C@@H](C)[C@]2(CC1=O)[C@@]3(C)C1CCCCC1
47272.mol2ent-Trachyloban-3-one,CC1(C)C(=O)CC[C@]2(C)[C@@H]1CC[C@@]13C[C@H]4[C@@H](C[C@H]12)[C@@]4(C)C3
10018.mol211150,CCCCC[C@H]1CCC[C@H]([C@@H](C)c2ccc(C=O)cc2)C1
32925.mol2Aglaidithioduline,C=C(/C=C/SC)NCCCCNC(=O)/C=C/SC
34940.mol2Citrusinine_II,COc1c(O)cc(O)c2c(=O)c3cccc(O)c3n(C)c12
29865.mol233498,COC(=O)C1=N[C@@H]([C@@H](O)CO)C2=[NH+]c3ccccc3C2=C1
43565.mol2Orixalone_C,C=C(C)C(=O)Cc1c(OC)c2cccc(OC)c2[nH]c1=O
44479.mol2Pipermethystine,CC(=O)O[C@H]1C=CC(=O)N(C(=O)CCc2ccccc2)C1
42939.mol2Nangustine,O[C@H]1[C@H]2C(=CC[C@@H]1O)[C@H]1CN2Cc2cc3c(cc21)OCO3
43875.mol2(-)-Pancracine,O[C@H]1C=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]2C[C@@H]1O
38702.mol2Hamayne,O[C@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)OCO5
40013.mol2(+)-11-Hydroxyvittatine,O[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)OCO5
43206.mol2Noraugustamine,c1c2c(cc3c1[C@H]1O[C@@H]4[C@@H](CC[C@H]5NCC[C@@]345)O1)OCO2
28362.mol231199,O=c1c2c[cH-]ccc-2nc2[n+]1CCc1c3ccc[cH-]c-3[nH+]c1-2
41907.mol2Maritidine,COc1cc2c(cc1OC)[C@@]13C=C[C@@H](O)C[C@@H]1N(CC3)C2
28534.mol231577,O=C(/C=C/CCc1ccc2c(c1)OCO2)N1CCCCC1
42978.mol2Naufoline,C1=CN2CCc3c([nH]c4ccccc34)[C@@H]2Cc2ccncc21
10318.mol211535,CC1(C)[C@@H]2CC[C@H]3CCC[C@H]4[C@H](C=O)C(C(=O)[O-])=C(C2)[C@@]341
10319.mol211536,C[C@@]12CCC[C@]3(C)[C@H](CC1)CC1=C(C(=O)[O-])[C@H](C=O)C[C@@]123
10327.mol211544,C[C@@H]1CC[C@@H]2CC3=C(C(=O)[O-])CC[C@@]31[C@]2(C)C1CCCC1
9310.mol2 10432,C=C1CC[C@@H]2[C@H]([C@@H]3C[C@@H](C)C[C@H]13)[C@]2(CN)C1CCCCC1
33111.mol2Aminobutyl_canavalmine,NCCCCNCCCCNCCCNCCCCN
28174.mol230945,Cc1occc(=O)c1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
26550.mol228763,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
29745.mol233328,O=Cc1ccc(CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)o1
47274.mol2Tragopogonic_acid,O=C(Cc1cc(O)cc(O)c1C(=O)O)c1ccc(O)cc1
38061.mol2Gentiacauleine,COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1
29224.mol232508,COc1cc(O)c2c(=O)c3c(O)c(OC)ccc3oc2c1
"36294.mol21,7-Dihydroxy-3,4-dimethoxyxanthone",COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1OC
"36295.mol23,6-Dihydroxy-1,7-dimethoxyxanthone",COc1cc2c(=O)c3c(OC)cc(O)cc3oc2cc1O
"36293.mol21,6-Dihydroxy-7,8-dimethoxyxanthone",COc1c(O)cc2oc3cccc(O)c3c(=O)c2c1OC
"36292.mol21,6-Dihydroxy-5,7-dimethoxyxanthone",COc1cc2c(=O)c3c(O)cccc3oc2c(OC)c1O
29255.mol232545,COc1cc(O)c2oc3ccc(OC)c(O)c3c(=O)c2c1
"36291.mol21,6-Dihydroxy-3,5-dimethoxyxanthone",COc1cc(O)c2c(=O)c3ccc(O)c(OC)c3oc2c1
29223.mol232507,COc1cc(OC)c2c(=O)c3c(O)c(O)ccc3oc2c1
"44047.mol22',3',4',5',6'-Pentahydroxychalcone",O=C(/C=C/c1ccccc1)c1c(O)c(O)c(O)c(O)c1O
29333.mol232663,O=C1C=C(c2ccc(O)c(O)c2)O[C@H]2C=C(O)C=C(O)[C@@H]12
41801.mol2Maesopsin,O=C1c2c(O)cc(O)cc2O[C@]1(O)Cc1ccc(O)cc1
28594.mol231683,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O
27318.mol229760,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)cc2)[C@@H]1O
"33637.mol2(2R,3S)-Aromadendrin",O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)cc2)[C@@H]1O
"33636.mol2(2R,3R)-Aromadendrin",O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1O
"47005.mol2(2S)-5,7,2',5'-Tetrahydroxyflavanone",O=C1C[C@@H](c2cc(O)ccc2O)Oc2cc(O)cc(O)c21
46484.mol2Steppogenin,O=C1C[C@@H](c2ccc(O)cc2O)Oc2cc(O)cc(O)c21
31783.mol236380,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)c(O)cc21
28647.mol231755,OC1=C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2C1
30279.mol234039,O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
31815.mol236432,O=C1C[C@](O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
"33950.mol2Benzyl_2-hydroxy-3,6-dimethoxybenzoate",COc1ccc(OC)c(C(=O)OCc2ccccc2)c1O
29785.mol233380,CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
33036.mol2(-)-Alkannin,CC(C)=CC[C@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O
27406.mol229891,COc1cc(OC)c2ccc(=O)oc2c1C(=O)C=C(C)C
"47488.mol24,2',4'-Trihydroxy-6'-methoxydihydrochalcone",COc1cc(O)cc(O)c1C(=O)CCc1ccc(O)cc1
27932.mol230644,CC(=O)OC(C)(C)[C@@H]1Cc2c(ccc3ccc(=O)oc23)O1
43177.mol2Nodakenetin_acetate,CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
"36698.mol25,8-Dimethoxyxanthyletin",COc1c2c(c(OC)c3oc(=O)ccc13)OC(C)(C)C=C2
34996.mol2Coeloginanthridin,COc1c(O)cc2c(c1OC)CCc1cc(O)cc(O)c1-2
41351.mol2Lespedezol_G1,COc1cc([C@@H]2COc3cc(O)ccc3C2)c(O)cc1O
39717.mol25-Hydroxymethyl-6-endo-(3'-methoxy-4'-hydroxyphenyl)-8-oxa-bicyclo[...,COc1cc([C@@H]2C[C@H]3C(=O)C=C[C@@]34O[C@@]24CO)ccc1O
47241.mol2Torosachrysone,COc1cc(O)c2c(O)c3c(cc2c1)C[C@](C)(O)CC3=O
35809.mol23'-Deoxysappanol,Oc1ccc(C[C@@]2(O)COc3cc(O)ccc3[C@@H]2O)cc1
31819.mol236447,Oc1ccc(C[C@@]2(O)COc3cc(O)ccc3[C@@H]2O)cc1
29099.mol232358,COc1ccc([C@@]2(O)COc3cc(O)ccc3C2)c(O)c1
33383.mol2Anticancer_Phenylphenalone_PMV70P691-130,O=C1C(O)=Cc2cccc3ccc(-c4ccc(O)cc4)c1c23
28183.mol230954,C=C(COC(C)=O)c1ccc(C)cc1OC(=O)/C(C)=C/C
31214.mol235502,C=C[C@@H](C1=C[C@@H](O)C(OC)=C[C@H]1OC)c1ccccc1O
33130.mol2Amoenylin,COc1ccc(CCc2cc(OC)c(O)c(OC)c2)cc1
27388.mol229867,C/C=C(\C)C(=O)O[C@H](C)CC[C@H]1OC(=O)c2ccccc21
32278.mol237046,COc1cc(CCc2cc(O)ccc2OC)cc(OC)c1
40310.mol2Isoamoenylin,COc1cc(CCc2cccc(O)c2)cc(OC)c1OC
27647.mol230235,COc1cc(O)cc(CCc2ccc(OC)c(OC)c2)c1
32231.mol236986,COc1cc(O)c(C)c(CCc2cccc(O)c2OC)c1
32240.mol236995,COc1ccc(CCc2cc(O)cc(O)c2C)c(OC)c1
32241.mol236996,COc1ccc(OC)c(CCc2cc(O)cc(O)c2C)c1
33870.mol2Batatasin_V,COc1cc(CCc2ccccc2O)cc(OC)c1OC
"39739.mol22-(2-Hydroxy-1-methyl-2-phenylethyl)-4,5-dimethoxyphenol",COc1cc(O)c([C@@H](C)[C@@H](O)c2ccccc2)cc1OC
34706.mol2Celaphanol_A,CC1(C)CCC[C@@]2(C)C1=C(O)C(=O)c1cc(O)c(O)cc12
32277.mol237045,COc1cc(CCc2cccc(O)c2OC)cc(O)c1C
32237.mol236992,COc1ccc(CCc2cc(O)c(C)c(O)c2)c(OC)c1
34240.mol2Broussonin_F,COc1cc(CCCc2cc(O)ccc2OC)ccc1O
34239.mol2Broussonin_E,COc1ccc(O)c(CCCc2ccc(OC)c(O)c2)c1
27390.mol229869,C/C=C(/C)C(=O)O[C@H](/C=C1\OC(=O)C2=C1CCC=C2)CC
41473.mol2Lindenanolide_H,C=C1[C@H]2C[C@H]2[C@]2(C)C[C@@H]3OC(=O)C(C)=C3[C@H](OC(C)=O)[C@@H]12
48253.mol2Zaluzanin_D,C=C1[C@@H]2[C@H]3OC(=O)C(=C)[C@@H]3CCC(=C)[C@@H]2C[C@@H]1OC(C)=O
"42602.mol2(E)-2-(4-Methylpenta-1,3-dienyl)anthraquinone",CC(C)=C/C=C\c1ccc2c(c1)C(=O)c1ccccc1C2=O
"44046.mol2(1R_,2R_,3R_,6R_,7R_)1,2,3,6,7-Pentahydroxy-bisabol-10(11)-ene",CC(C)=CCC[C@@](C)(O)[C@@]1(O)CC[C@@](C)(O)[C@H](O)[C@H]1O
26628.mol228876,O=C(O)CCCCCCC(=O)OCCCCCCCO
"36757.mol23-(3',7'-Dimethyl-2',6'-octadienyl)-4-methoxybenzoic_acid",COc1ccc(C(=O)O)cc1C/C=C(/C)CCC=C(C)C
"34321.mol25-(3-Buten-1-ynyl)-2,2'-bithienyl-5   -methylacetate",C=CC#Cc1ccc(-c2ccc(COC(C)=O)s2)s1
9981.mol2 11113,CCNC[C@@H]1C[C@H]([C@H](C)c2ccc(C=O)cc2)N2C[C@]12O
"39787.mol216  H,17-Hydroxy-3-oxo-19-nor-ent-kaur-4-ene",CC1=C2CC[C@]34C[C@@H](CO)[C@H](CC[C@H]3[C@]2(C)CCC1=O)C4
43026.mol2Neodictyolactone,CC(C)=CCCC[C@H]1CC/C(C)=C/CCC2=C1C(=O)OC2
9844.mol2 10976,C=C1C[C@@H]2C=C[C@@H](C[C@]3(COC)[C@@H]1CC3(C)C)[C@@]1(C)O[C@@H]21
44454.mol2Pipataline,CCCCCCCCCC/C=C/c1ccc2c(c1)OCO2
39089.mol23  -Hydroxy-androst-5-ene-17-one,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
39088.mol23  -Hydroxy-androst-4-ene-17-one,C[C@]12CC[C@@H](O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
"33199.mol25  -Androstan-3,17-dione",C[C@]12CCC(=O)C[C@@H]1CC[C@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]12
"33200.mol25  -Androstan-3,17-dione",C[C@]12CCC(=O)C[C@H]1CC[C@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]12
9916.mol2 11048,C[C@]12C[C@@H]3C=C[C@H]1[C@H](O)[C@@H]1[C@@H](CC14CCCC4)[C@@](O)(C3)C2
"41128.mol2Labda-7,12(E),14-triene-17-ol",C=C/C(C)=C/C[C@H]1C(CO)=CC[C@@H]2C(C)(C)CCC[C@@]21C
"47914.mol2ent-Verticilla-4,9,13-trien-2  -ol",CC1=CC[C@@]2(O)C/C=C(\C)CC/C=C(/C)CC[C@H]1C2(C)C
"39546.mol23  -Hydroxy-labda-8(17),13(16),14-triene",C=CC(=C)CC[C@H]1C(=C)CC[C@H]2C(C)(C)[C@@H](O)CC[C@]12C
"39206.mol26  -Hydroxy-3,12E,14-clerodatriene",C=C/C(C)=C\C[C@@]1(C)[C@H](C)C[C@H](O)[C@@]2(C)C(C)=CCC[C@H]12
"39880.mol211  -Hydroxy-rosa-5,15-diene",C=C[C@@]1(C)C[C@H]2CC=C3[C@@H](CCCC3(C)C)[C@]2(C)[C@@H](O)C1
27908.mol230613,C=C/C(C)=C\C[C@@H]1C(=C)CC[C@H]2[C@](C)(CO)CCC[C@]12C
35028.mol2trans-Communol,C=C/C(C)=C/C[C@@H]1C(=C)CC[C@H]2[C@@](C)(CO)CCC[C@]12C
40973.mol2ent-Kaur-15-en-17-ol,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]13C=C(CO)[C@H](CC[C@H]12)C3
"35614.mol212,13-Dehydrogeranylgeraniol",CC(C)=C/C=C/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO
"45522.mol2(3R)-ent-1(10),15-Rosadien-3-ol",C=C[C@@]1(C)CC[C@]2(C)C3=CC[C@@H](O)C(C)(C)[C@H]3CC[C@H]2C1
10491.mol211727,CCCCCC[C@@H]1CC[C@@H]2CC3=C(C)C(=O)C[C@@]31C2(C)C
39530.mol2ent-15  -Hydroxy-16-kaurene,C=C1[C@@H]2CC[C@@H]3[C@]4(C)CCCC(C)(C)[C@H]4CC[C@]3(C2)[C@H]1O
"40553.mol2Isopimara-7,15-dien-3  -ol",C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1
"40554.mol28(9),15-Isopimaradien-3  -ol",C=C[C@@]1(C)CCC2=C(CC[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)C1
39930.mol22  -Hydroxystemod-12-ene,CC1=CC[C@@]23C[C@@H]1C[C@@H]2CC[C@H]1C(C)(C)C[C@H](O)C[C@@]13C
39931.mol22  -Hydroxystemod-12-ene,CC1=CC[C@@]23C[C@@H]1C[C@@H]2CC[C@H]1C(C)(C)C[C@@H](O)C[C@@]13C
"39503.mol2(2R)-ent-2-Hydroxyisopimara-8(14),15-diene",C=C[C@@]1(C)C=C2CC[C@@H]3C(C)(C)C[C@@H](O)C[C@@]3(C)[C@@H]2CC1
32415.mol2Acanthol,C=C[C@]1(C)CC=C2[C@@H](CC[C@@H]3[C@](C)(CO)CCC[C@@]23C)C1
"44420.mol2L-Pimara-8(14),15-dien-19-ol",C=C[C@]1(C)C=C2CC[C@@H]3[C@](C)(CO)CCC[C@@]3(C)[C@@H]2CC1
39528.mol2ent-18-Hydroxykaur-16-ene,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3
40972.mol2(-)-Kaur-16-en-19-ol,C=C1C[C@@]23CC[C@@H]4[C@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3
39529.mol2ent-11  -Hydroxy-16-kaurene,C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@H]2[C@@H](O)C[C@@H]1C3
